boro_ct,N_trees,tree_diameter,N_dead,Pct_health,Pct_noproblems
3059300,253.0,8.42687747035573,4.0,0.849802371541502,0.4743083003952569
3059401,462.0,19.326839826839826,2.0,0.8008658008658008,0.5303030303030303
3059402,422.0,19.808056872037916,4.0,0.8791469194312796,0.6279620853080569
3059600,165.0,16.47878787878788,1.0,0.6181818181818182,0.593939393939394
3059800,207.0,17.956521739130434,1.0,0.43478260869565216,0.6714975845410628
3060000,379.0,16.688654353562004,7.0,0.43007915567282323,0.6860158311345647
3060600,118.0,13.813559322033898,3.0,0.4152542372881356,0.7033898305084746
3060800,357.0,9.717086834733893,14.0,0.5434173669467787,0.773109243697479
3061002,63.0,11.206349206349206,3.0,0.6984126984126984,0.7619047619047619
3061003,32.0,9.71875,3.0,0.4375,0.5625
3061004,181.0,9.834254143646408,11.0,0.6740331491712708,0.8121546961325967
3061200,355.0,8.616901408450705,6.0,0.7464788732394366,0.8394366197183099
3061600,357.0,10.72829131652661,5.0,0.7310924369747899,0.938375350140056
3062000,427.0,10.309133489461358,12.0,0.7259953161592506,0.7540983606557377
3062200,192.0,7.989583333333333,11.0,0.6510416666666666,0.7291666666666666
3062600,227.0,16.09251101321586,4.0,0.7224669603524229,0.7136563876651982
3062800,141.0,10.205673758865249,6.0,0.6382978723404256,0.8014184397163121
3063200,132.0,16.772727272727273,2.0,0.7878787878787878,0.5227272727272727
3063600,191.0,18.36649214659686,1.0,0.900523560209424,0.38219895287958117
3063800,189.0,13.34920634920635,2.0,0.7883597883597884,0.6402116402116402
3064000,238.0,15.680672268907562,2.0,0.8571428571428571,0.4957983193277311
3064200,370.0,14.075675675675676,14.0,0.8108108108108109,0.45135135135135135
3064400,309.0,16.841423948220065,4.0,0.8770226537216829,0.34627831715210355
3064600,185.0,17.372972972972974,1.0,0.8972972972972973,0.6270270270270271
3064800,204.0,15.882352941176471,1.0,0.8823529411764706,0.6176470588235294
3065000,175.0,13.628571428571428,6.0,0.84,0.6171428571428571
3065200,244.0,19.389344262295083,8.0,0.9385245901639344,0.5573770491803278
3065400,224.0,19.370535714285715,2.0,0.9642857142857143,0.53125
3065600,221.0,16.963800904977376,2.0,0.9049773755656109,0.5701357466063348
3065800,191.0,17.403141361256544,1.0,0.8586387434554974,0.39267015706806285
3066000,214.0,17.85514018691589,1.0,0.9299065420560748,0.4719626168224299
3066200,238.0,11.142857142857142,1.0,0.8067226890756303,0.542016806722689
3066600,248.0,18.008064516129032,4.0,0.7620967741935484,0.8669354838709677
3067000,293.0,13.843003412969283,2.0,0.9146757679180887,0.5836177474402731
3067200,116.0,14.724137931034482,10.0,0.7327586206896551,0.46551724137931033
3067400,168.0,15.797619047619047,3.0,0.8035714285714286,0.5714285714285714
3067600,183.0,16.907103825136613,6.0,0.8688524590163934,0.4426229508196721
3067800,223.0,21.05829596412556,1.0,0.9192825112107623,0.19282511210762332
3068000,173.0,12.15606936416185,2.0,0.8786127167630058,0.5433526011560693
3068200,224.0,12.995535714285714,3.0,0.9196428571428571,0.6383928571428571
3068600,219.0,20.328767123287673,1.0,0.8904109589041096,0.6210045662100456
3068800,134.0,17.79850746268657,1.0,0.9776119402985075,0.5970149253731343
3069000,134.0,16.0,2.0,0.8805970149253731,0.4552238805970149
3069200,237.0,18.050632911392405,1.0,0.9409282700421941,0.48945147679324896
3069601,516.0,13.472868217054264,9.0,0.8197674418604651,0.501937984496124
3069602,773.0,11.583441138421733,9.0,0.8214747736093143,0.6998706338939198
3069800,247.0,14.1417004048583,2.0,0.7894736842105263,0.48582995951417
3070000,248.0,12.266129032258064,5.0,0.7741935483870968,0.6290322580645161
3070201,1526.0,16.904980340760158,10.0,0.8781127129750983,0.645478374836173
3070202,147.0,20.13605442176871,0.0,0.6258503401360545,0.7959183673469388
3070600,684.0,11.752923976608187,8.0,0.8114035087719298,0.6549707602339181
3072000,175.0,16.777142857142856,0.0,0.8514285714285714,0.26285714285714284
3072200,278.0,18.39568345323741,3.0,0.8453237410071942,0.23381294964028776
3072400,235.0,21.085106382978722,3.0,0.8382978723404255,0.3276595744680851
3072600,217.0,17.788018433179722,5.0,0.7557603686635944,0.3456221198156682
3072800,253.0,18.841897233201582,1.0,0.8023715415019763,0.3241106719367589
3073000,227.0,19.762114537444933,5.0,0.9118942731277533,0.43171806167400884
3073200,180.0,13.238888888888889,7.0,0.7333333333333333,0.6333333333333333
3073400,151.0,14.814569536423841,0.0,0.8211920529801324,0.3576158940397351
3073600,169.0,13.923076923076923,3.0,0.757396449704142,0.5621301775147929
3073800,237.0,13.265822784810126,4.0,0.7890295358649789,0.5991561181434599
3074000,157.0,13.643312101910828,4.0,0.8343949044585988,0.40764331210191085
3074200,194.0,15.88659793814433,2.0,0.865979381443299,0.29381443298969073
3074400,283.0,14.049469964664311,2.0,0.8692579505300353,0.37809187279151946
3074600,273.0,13.476190476190476,3.0,0.8205128205128205,0.5934065934065934
3074800,263.0,14.608365019011407,3.0,0.9315589353612167,0.7414448669201521
3075000,212.0,14.537735849056604,1.0,0.9292452830188679,0.7877358490566038
3075200,221.0,12.402714932126697,2.0,0.8506787330316742,0.8461538461538461
3075400,290.0,14.889655172413793,1.0,0.8758620689655172,0.47586206896551725
3075600,344.0,15.296511627906977,5.0,0.8895348837209303,0.7325581395348837
3075800,408.0,13.950980392156863,3.0,0.8700980392156863,0.6397058823529411
3076000,192.0,15.244791666666666,3.0,0.7760416666666666,0.671875
3076200,215.0,13.92093023255814,2.0,0.7395348837209302,0.6604651162790698
3076400,301.0,17.973421926910298,2.0,0.8704318936877077,0.6212624584717608
3076600,132.0,13.901515151515152,2.0,0.7878787878787878,0.49242424242424243
3076800,317.0,12.89589905362776,4.0,0.7003154574132492,0.668769716088328
3077000,223.0,14.632286995515695,5.0,0.8295964125560538,0.5515695067264574
3077200,374.0,13.141711229946525,6.0,0.7834224598930482,0.56951871657754
3077400,119.0,10.159663865546218,5.0,0.7226890756302521,0.5210084033613446
3077600,158.0,10.58860759493671,5.0,0.7531645569620253,0.41139240506329117
3078000,127.0,19.653543307086615,0.0,0.8188976377952756,0.36220472440944884
3078200,183.0,15.989071038251366,1.0,0.8907103825136612,0.546448087431694
3078400,166.0,13.825301204819278,4.0,0.8795180722891566,0.5602409638554217
3078600,174.0,12.810344827586206,0.0,0.8390804597701149,0.6896551724137931
3078800,140.0,12.757142857142858,0.0,0.9428571428571428,0.7785714285714286
3079000,249.0,8.248995983935743,10.0,0.9317269076305221,0.8835341365461847
3079200,175.0,10.451428571428572,1.0,0.88,0.88
3079400,152.0,8.664473684210526,8.0,0.6973684210526315,0.5131578947368421
3079601,155.0,10.858064516129032,3.0,0.896774193548387,0.6129032258064516
3079602,131.0,8.236641221374045,6.0,0.8091603053435115,0.8320610687022901
3079801,206.0,14.427184466019417,1.0,0.9174757281553398,0.8203883495145631
3079802,98.0,10.520408163265307,5.0,0.8061224489795918,0.7040816326530612
3080000,294.0,13.122448979591837,2.0,0.9455782312925171,0.8537414965986394
3080200,188.0,15.345744680851064,3.0,0.9308510638297872,0.6276595744680851
3080400,165.0,11.6,3.0,0.7878787878787878,0.6121212121212121
3080600,167.0,15.25748502994012,2.0,0.9281437125748503,0.5868263473053892
3080800,107.0,11.009345794392523,3.0,0.897196261682243,0.794392523364486
3081000,138.0,17.231884057971016,3.0,0.9637681159420289,0.6014492753623188
3081400,157.0,16.745222929936304,1.0,0.8662420382165605,0.5031847133757962
3081600,111.0,16.513513513513512,4.0,0.9279279279279279,0.5675675675675675
3081800,136.0,11.816176470588236,6.0,0.8014705882352942,0.6617647058823529
3082000,122.0,10.065573770491802,11.0,0.7377049180327869,0.6967213114754098
3082200,155.0,10.116129032258064,8.0,0.9225806451612903,0.7741935483870968
3082400,167.0,13.0,0.0,0.8023952095808383,0.49101796407185627
3082600,260.0,8.388461538461538,2.0,0.8692307692307693,0.7461538461538462
3082800,190.0,8.126315789473685,4.0,0.8526315789473684,0.7421052631578947
3083000,221.0,10.235294117647058,3.0,0.8371040723981901,0.6923076923076923
3083200,123.0,17.32520325203252,0.0,0.8617886178861789,0.4959349593495935
3083400,88.0,21.21590909090909,0.0,0.9318181818181818,0.3409090909090909
3083600,124.0,13.39516129032258,2.0,0.8709677419354839,0.4435483870967742
3083800,127.0,20.62992125984252,0.0,0.952755905511811,0.5826771653543307
3084000,169.0,14.887573964497042,1.0,0.9289940828402367,0.8106508875739645
3084600,150.0,14.693333333333333,1.0,0.86,0.5466666666666666
3084800,72.0,17.11111111111111,2.0,0.9722222222222222,0.7361111111111112
3085000,157.0,18.630573248407643,2.0,0.9426751592356688,0.8407643312101911
3085200,108.0,11.36111111111111,2.0,0.7685185185185185,0.8240740740740741
3085400,134.0,18.507462686567163,1.0,0.9402985074626866,0.6268656716417911
3085600,139.0,11.014388489208633,2.0,0.8633093525179856,0.5611510791366906
3085800,108.0,18.175925925925927,2.0,0.9629629629629629,0.8981481481481481
3086000,153.0,12.967320261437909,0.0,0.954248366013072,0.9607843137254902
3086200,105.0,11.838095238095239,0.0,0.9333333333333333,0.8857142857142857
3086400,169.0,13.307692307692308,3.0,0.893491124260355,0.6390532544378699
3086600,226.0,11.31858407079646,3.0,0.911504424778761,0.5973451327433629
3086800,186.0,7.553763440860215,1.0,0.9354838709677419,0.6881720430107527
3087000,239.0,14.506276150627615,2.0,0.7782426778242678,0.5523012552301255
3087200,154.0,17.824675324675326,2.0,0.987012987012987,0.3051948051948052
3087401,90.0,13.188888888888888,2.0,0.8111111111111111,0.6777777777777778
3087600,146.0,11.157534246575343,17.0,0.9246575342465754,0.7191780821917808
3087800,202.0,10.212871287128714,1.0,0.9455445544554455,0.7871287128712872
3088000,146.0,14.267123287671232,1.0,0.9863013698630136,0.7602739726027398
3088200,192.0,19.15625,0.0,0.9270833333333334,0.2864583333333333
3088400,198.0,17.414141414141415,4.0,0.8383838383838383,0.4090909090909091
3088600,213.0,14.215962441314554,7.0,0.8169014084507042,0.5305164319248826
3088800,261.0,11.704980842911878,3.0,0.789272030651341,0.7088122605363985
3089000,259.0,14.277992277992277,7.0,0.8764478764478765,0.49034749034749037
3089200,169.0,10.70414201183432,4.0,0.8165680473372781,0.5562130177514792
3089400,230.0,13.013043478260869,3.0,0.808695652173913,0.3869565217391304
3089600,183.0,15.103825136612022,5.0,0.8961748633879781,0.7595628415300546
3089800,147.0,15.564625850340136,1.0,0.9387755102040817,0.6190476190476191
3090000,336.0,10.30952380952381,13.0,0.9107142857142857,0.6696428571428571
3090200,147.0,10.380952380952381,3.0,0.9455782312925171,0.6870748299319728
3090600,133.0,8.631578947368421,5.0,0.7669172932330827,0.7593984962406015
3090800,254.0,7.791338582677166,12.0,0.8582677165354331,0.8149606299212598
3091000,80.0,4.75,7.0,0.9125,0.9875
3091200,84.0,15.785714285714286,4.0,0.8809523809523809,0.7142857142857143
3091600,272.0,14.665441176470589,9.0,0.8823529411764706,0.6066176470588235
3091800,262.0,12.286259541984732,11.0,0.9045801526717557,0.29389312977099236
3092000,239.0,12.552301255230125,7.0,0.6861924686192469,0.3138075313807531
3092200,148.0,15.29054054054054,0.0,0.918918918918919,0.4797297297297297
3092400,290.0,10.46896551724138,7.0,0.9,0.7103448275862069
3092800,91.0,15.758241758241759,1.0,0.8461538461538461,0.5934065934065934
3093000,154.0,15.545454545454545,2.0,0.961038961038961,0.38311688311688313
3093200,92.0,14.967391304347826,1.0,0.7065217391304348,0.4673913043478261
3093400,241.0,16.734439834024897,1.0,0.8796680497925311,0.35269709543568467
3093600,183.0,16.333333333333332,5.0,0.912568306010929,0.5573770491803278
3093800,124.0,12.185483870967742,2.0,0.782258064516129,0.8467741935483871
3094401,319.0,17.661442006269592,6.0,0.8213166144200627,0.2884012539184953
3094402,35.0,18.114285714285714,0.0,0.5428571428571428,0.4
3094600,354.0,15.69774011299435,2.0,0.8418079096045198,0.7570621468926554
3095000,274.0,19.043795620437955,2.0,0.8467153284671532,0.42700729927007297
3095400,333.0,18.69069069069069,6.0,0.8828828828828829,0.3933933933933934
3095600,290.0,18.29310344827586,6.0,0.8827586206896552,0.44482758620689655
3095800,219.0,16.80365296803653,2.0,0.9041095890410958,0.3835616438356164
3096000,91.0,10.31868131868132,1.0,0.8351648351648352,0.6703296703296703
3096200,78.0,18.525641025641026,2.0,0.8333333333333334,0.358974358974359
3096400,125.0,15.4,3.0,0.888,0.32
3096600,119.0,17.210084033613445,3.0,0.9159663865546218,0.3445378151260504
3096800,127.0,17.95275590551181,1.0,0.905511811023622,0.4251968503937008
3097000,148.0,13.675675675675675,5.0,0.9054054054054054,0.6351351351351351
3097400,132.0,15.598484848484848,1.0,0.9166666666666666,0.3787878787878788
3098200,71.0,18.464788732394368,1.0,0.8028169014084507,0.38028169014084506
3098400,113.0,13.557522123893806,3.0,0.7787610619469026,0.584070796460177
3098600,179.0,16.70391061452514,0.0,0.8044692737430168,0.40782122905027934
3098800,152.0,15.855263157894736,0.0,0.8355263157894737,0.4868421052631579
3099000,104.0,16.451923076923077,0.0,0.875,0.40384615384615385
3099200,76.0,14.578947368421053,0.0,0.8421052631578947,0.42105263157894735
3099400,100.0,16.2,0.0,0.7,0.3
3099600,231.0,14.965367965367966,5.0,0.7012987012987013,0.3593073593073593
3099800,286.0,11.646853146853147,8.0,0.5629370629370629,0.3321678321678322
3100400,128.0,14.0546875,8.0,0.515625,0.3515625
3100600,126.0,15.841269841269842,3.0,0.6190476190476191,0.49206349206349204
3100800,120.0,10.183333333333334,1.0,0.6666666666666666,0.7333333333333333
3101000,209.0,7.770334928229665,4.0,0.861244019138756,0.7942583732057417
3101200,174.0,16.32758620689655,2.0,0.896551724137931,0.6609195402298851
3101400,164.0,14.591463414634147,3.0,0.5609756097560976,0.6036585365853658
3101600,133.0,15.345864661654135,4.0,0.556390977443609,0.5037593984962406
3101800,175.0,18.902857142857144,6.0,0.5428571428571428,0.4742857142857143
3102000,189.0,13.767195767195767,5.0,0.7037037037037037,0.544973544973545
3102200,176.0,16.28409090909091,1.0,0.7386363636363636,0.32954545454545453
3102400,169.0,10.65680473372781,2.0,0.6863905325443787,0.6627218934911243
3102600,159.0,15.817610062893081,8.0,0.7169811320754716,0.6037735849056604
3102800,286.0,12.017482517482517,5.0,0.6083916083916084,0.8006993006993007
3103400,178.0,8.264044943820224,6.0,0.6741573033707865,0.9269662921348315
3105801,237.0,13.405063291139241,2.0,0.8481012658227848,0.9113924050632911
3105804,445.0,12.75505617977528,2.0,0.9393258426966292,0.9438202247191011
3107000,588.0,5.9523809523809526,29.0,0.7568027210884354,0.8537414965986394
3107800,612.0,8.086601307189543,23.0,0.7581699346405228,0.8774509803921569
3109800,369.0,12.333333333333334,14.0,0.3685636856368564,0.33604336043360433
3110400,895.0,10.113966480446928,40.0,0.7843575418994413,0.7743016759776536
3110600,17.0,23.0,0.0,1.0,0.8235294117647058
3111000,25.0,8.56,1.0,0.6,0.84
3111600,675.0,6.33925925925926,36.0,0.7585185185185185,0.7051851851851851
3111800,274.0,8.343065693430656,9.0,0.6459854014598541,0.5182481751824818
3112000,284.0,10.18661971830986,1.0,0.8063380281690141,0.5950704225352113
3112200,297.0,7.474747474747475,3.0,0.9259259259259259,0.5791245791245792
3112400,385.0,9.335064935064935,6.0,0.6155844155844156,0.561038961038961
3112600,334.0,10.598802395209582,6.0,0.9011976047904192,0.7634730538922155
3112800,311.0,10.122186495176848,10.0,0.8906752411575563,0.6334405144694534
3113000,329.0,9.51063829787234,14.0,0.756838905775076,0.60790273556231
3113200,236.0,9.978813559322035,7.0,0.8601694915254238,0.7288135593220338
3113400,240.0,7.579166666666667,2.0,0.9416666666666667,0.8583333333333333
3114201,188.0,11.101063829787234,3.0,0.898936170212766,0.723404255319149
3114202,129.0,17.511627906976745,2.0,0.9069767441860465,0.7829457364341085
3114400,570.0,7.364912280701755,10.0,0.6771929824561403,0.5421052631578948
3114600,274.0,9.886861313868613,4.0,0.791970802919708,0.45985401459854014
3115000,199.0,6.547738693467337,5.0,0.8040201005025126,0.7788944723618091
3115200,282.0,7.368794326241135,5.0,0.8262411347517731,0.5354609929078015
3115600,253.0,7.0,6.0,0.8616600790513834,0.782608695652174
3115800,286.0,9.132867132867133,16.0,0.7937062937062938,0.5664335664335665
3116000,340.0,9.055882352941177,2.0,0.6764705882352942,0.47941176470588237
3116200,266.0,8.81203007518797,4.0,0.6954887218045113,0.5338345864661654
3116400,277.0,8.815884476534295,9.0,0.8916967509025271,0.6534296028880866
3116600,214.0,6.9766355140186915,4.0,0.8878504672897196,0.822429906542056
3116800,169.0,8.467455621301776,3.0,0.8994082840236687,0.757396449704142
3117000,200.0,8.725,6.0,0.87,0.64
3117201,192.0,11.135416666666666,5.0,0.9375,0.8541666666666666
3117202,243.0,7.917695473251029,0.0,0.8683127572016461,0.6337448559670782
3117400,362.0,8.743093922651934,8.0,0.8701657458563536,0.7458563535911602
3117601,246.0,10.357723577235772,5.0,0.8821138211382114,0.7398373983739838
3117602,175.0,10.765714285714285,2.0,0.8171428571428572,0.6
3117800,132.0,10.765151515151516,19.0,0.9015151515151515,0.8333333333333334
3118000,101.0,20.96039603960396,0.0,0.9405940594059405,0.8910891089108911
3118201,160.0,13.04375,3.0,0.86875,0.53125
3118202,173.0,13.046242774566474,4.0,0.9421965317919075,0.6473988439306358
3118400,274.0,11.708029197080291,18.0,0.7518248175182481,0.781021897810219
3118600,198.0,10.33838383838384,12.0,0.7272727272727273,0.7272727272727273
3118800,305.0,7.501639344262295,6.0,0.839344262295082,0.6885245901639344
3119000,142.0,6.302816901408451,11.0,0.8943661971830986,0.8873239436619719
3119200,263.0,7.35361216730038,13.0,0.7338403041825095,0.8517110266159695
3119400,344.0,7.473837209302325,7.0,0.9651162790697675,0.7994186046511628
3119600,483.0,7.6977225672877845,6.0,0.8902691511387164,0.7660455486542443
3119800,325.0,8.135384615384615,17.0,0.7107692307692308,0.5076923076923077
3120000,228.0,10.135964912280702,3.0,0.8947368421052632,0.7105263157894737
3120200,192.0,9.90625,5.0,0.7447916666666666,0.6041666666666666
3120800,609.0,7.157635467980295,11.0,0.6995073891625616,0.6469622331691297
3121000,38.0,10.68421052631579,0.0,0.6578947368421053,0.631578947368421
3121400,18.0,7.0,0.0,0.7222222222222222,0.9444444444444444
3122000,783.0,5.761174968071519,33.0,0.7841634738186463,0.8697318007662835
3123700,243.0,6.226337448559671,8.0,0.823045267489712,0.3168724279835391
3150200,426.0,14.833333333333334,1.0,0.8708920187793427,0.852112676056338
3152200,455.0,13.826373626373627,7.0,0.8593406593406593,0.7054945054945055
4000100,425.0,6.0188235294117645,11.0,0.8141176470588235,0.8447058823529412
4000200,207.0,12.067632850241546,8.0,0.9227053140096618,0.7391304347826086
4000400,203.0,15.009852216748769,3.0,0.6354679802955665,0.37438423645320196
4000600,230.0,13.682608695652174,6.0,0.8478260869565217,0.3739130434782609
4000700,591.0,7.959390862944162,26.0,0.7563451776649747,0.8527918781725888
4000800,230.0,18.973913043478262,3.0,0.9347826086956522,0.5652173913043478
4001000,156.0,19.737179487179485,0.0,0.9294871794871795,0.532051282051282
4001200,287.0,14.480836236933797,3.0,0.8222996515679443,0.44947735191637633
4001400,306.0,19.934640522875817,3.0,0.761437908496732,0.5915032679738562
4001600,168.0,16.089285714285715,4.0,0.9226190476190477,0.6666666666666666
4001800,169.0,17.366863905325445,4.0,0.9289940828402367,0.5325443786982249
4001900,477.0,7.247379454926625,12.0,0.7484276729559748,0.6624737945492662
4002000,218.0,18.513761467889907,1.0,0.908256880733945,0.7293577981651376
4002200,268.0,10.779850746268657,12.0,0.9104477611940298,0.6231343283582089
4002400,162.0,12.82716049382716,6.0,0.8580246913580247,0.4382716049382716
4002500,139.0,17.9568345323741,2.0,0.7697841726618705,0.33093525179856115
4002600,165.0,11.824242424242424,3.0,0.9030303030303031,0.48484848484848486
4002800,261.0,11.264367816091953,3.0,0.8620689655172413,0.578544061302682
4003000,150.0,17.546666666666667,0.0,0.86,0.7066666666666667
4003100,131.0,6.358778625954199,1.0,0.7862595419847328,0.5419847328244275
4003200,129.0,18.62015503875969,2.0,0.813953488372093,0.24031007751937986
4003300,401.0,9.179551122194514,11.0,0.7930174563591023,0.6234413965087282
4003400,241.0,17.33195020746888,8.0,0.8132780082987552,0.5186721991701245
4003600,190.0,15.0,0.0,0.8210526315789474,0.4631578947368421
4003700,94.0,8.914893617021276,1.0,0.7340425531914894,0.9361702127659575
4003800,169.0,16.34319526627219,6.0,0.8047337278106509,0.2958579881656805
4003900,48.0,11.4375,5.0,0.8333333333333334,0.3125
4004001,220.0,12.627272727272727,7.0,0.9090909090909091,0.7
4004002,107.0,14.88785046728972,5.0,0.7102803738317757,0.2897196261682243
4004200,206.0,16.694174757281555,5.0,0.8009708737864077,0.2766990291262136
4004300,82.0,15.914634146341463,1.0,0.926829268292683,0.5853658536585366
4004401,357.0,14.103641456582633,10.0,0.8487394957983193,0.5742296918767507
4004500,228.0,11.605263157894736,3.0,0.8596491228070176,0.6929824561403509
4004700,111.0,17.216216216216218,0.0,0.918918918918919,0.4774774774774775
4005000,56.0,12.107142857142858,1.0,0.9464285714285714,0.8392857142857143
4005100,135.0,11.237037037037037,2.0,0.8518518518518519,0.43703703703703706
4005200,139.0,15.726618705035971,0.0,0.9064748201438849,0.7050359712230215
4005300,224.0,10.129464285714286,2.0,0.8348214285714286,0.5982142857142857
4005400,731.0,12.45827633378933,11.0,0.8837209302325582,0.42270861833105333
4005500,180.0,7.322222222222222,4.0,0.8333333333333334,0.6944444444444444
4005700,259.0,11.297297297297296,3.0,0.8494208494208494,0.46332046332046334
4005800,1012.0,14.5098814229249,17.0,0.9239130434782609,0.5760869565217391
4005900,172.0,11.343023255813954,2.0,0.8604651162790697,0.75
4006100,210.0,11.428571428571429,4.0,0.8142857142857143,0.5285714285714286
4006201,349.0,19.5243553008596,0.0,0.9742120343839542,0.9426934097421203
4006202,592.0,15.253378378378379,10.0,0.8817567567567568,0.8851351351351351
4006300,273.0,11.135531135531135,3.0,0.7655677655677655,0.5714285714285714
4006501,131.0,11.099236641221374,1.0,0.8854961832061069,0.33587786259541985
4006502,246.0,10.504065040650406,4.0,0.8536585365853658,0.35772357723577236
4006900,223.0,7.2959641255605385,12.0,0.8116591928251121,0.7040358744394619
4007100,206.0,8.276699029126213,6.0,0.8446601941747572,0.5194174757281553
4007300,155.0,10.587096774193549,3.0,0.8451612903225807,0.4645161290322581
4007500,136.0,9.808823529411764,2.0,0.9117647058823529,0.5441176470588235
4007700,134.0,9.873134328358208,6.0,0.7089552238805971,0.4253731343283582
4007900,145.0,11.006896551724138,3.0,0.7586206896551724,0.4896551724137931
4008100,90.0,11.38888888888889,1.0,0.7222222222222222,0.4444444444444444
4008300,236.0,7.826271186440678,7.0,0.8771186440677966,0.6779661016949152
4008500,95.0,12.157894736842104,3.0,0.7789473684210526,0.3473684210526316
4008600,405.0,14.540740740740741,10.0,0.782716049382716,0.6345679012345679
4008700,55.0,11.10909090909091,2.0,0.8545454545454545,0.8363636363636363
4008800,425.0,15.376470588235295,3.0,0.8894117647058823,0.6211764705882353
4009100,135.0,10.614814814814816,7.0,0.7555555555555555,0.725925925925926
4009400,119.0,13.705882352941176,5.0,0.7478991596638656,0.2773109243697479
4009500,256.0,12.58203125,1.0,0.6484375,0.625
4009600,247.0,13.392712550607287,6.0,0.7611336032388664,0.27530364372469635
4009700,275.0,13.592727272727272,5.0,0.7163636363636363,0.5272727272727272
4009800,98.0,15.23469387755102,3.0,0.6938775510204082,0.32653061224489793
4009900,159.0,17.79874213836478,3.0,0.7924528301886793,0.7547169811320755
4010000,268.0,12.787313432835822,3.0,0.9067164179104478,0.582089552238806
4010100,255.0,13.886274509803922,5.0,0.8196078431372549,0.45098039215686275
4010200,218.0,18.88532110091743,3.0,0.7935779816513762,0.42201834862385323
4010300,312.0,12.586538461538462,6.0,0.8685897435897436,0.30448717948717946
4010400,136.0,16.580882352941178,6.0,0.8970588235294118,0.6985294117647058
4010500,340.0,12.061764705882354,4.0,0.8823529411764706,0.7617647058823529
4010600,147.0,18.537414965986393,2.0,0.8095238095238095,0.6666666666666666
4010701,158.0,9.924050632911392,5.0,0.8354430379746836,0.7088607594936709
4010800,155.0,15.258064516129032,4.0,0.7290322580645161,0.5032258064516129
4011000,145.0,14.303448275862069,6.0,0.8620689655172413,0.7103448275862069
4011100,217.0,9.857142857142858,2.0,0.8709677419354839,0.543778801843318
4011200,117.0,13.205128205128204,4.0,0.6666666666666666,0.7863247863247863
4011300,238.0,12.235294117647058,10.0,0.7184873949579832,0.33613445378151263
4011400,42.0,15.285714285714286,1.0,0.7857142857142857,0.7380952380952381
4011500,200.0,9.845,3.0,0.675,0.57
4011600,162.0,16.228395061728396,2.0,0.8888888888888888,0.7654320987654321
4011700,166.0,13.204819277108435,2.0,0.7771084337349398,0.3192771084337349
4011800,181.0,14.011049723756907,1.0,0.6353591160220995,0.47513812154696133
4011900,148.0,10.95945945945946,3.0,0.8648648648648649,0.3581081081081081
4012000,193.0,13.316062176165802,12.0,0.8549222797927462,0.5492227979274611
4012100,246.0,10.621951219512194,2.0,0.8943089430894309,0.33739837398373984
4012200,316.0,10.75,3.0,0.8955696202531646,0.49050632911392406
4012301,725.0,10.64,14.0,0.8289655172413793,0.31310344827586206
4012400,213.0,13.727699530516432,5.0,0.8450704225352113,0.5211267605633803
4012500,112.0,11.785714285714286,1.0,0.8482142857142857,0.5357142857142857
4012601,130.0,17.384615384615383,3.0,0.7923076923076923,0.4846153846153846
4012602,164.0,18.073170731707318,0.0,0.9024390243902439,0.5975609756097561
4012800,240.0,14.408333333333333,4.0,0.825,0.5583333333333333
4013000,302.0,12.8841059602649,3.0,0.8642384105960265,0.5496688741721855
4013200,278.0,13.949640287769784,5.0,0.8129496402877698,0.5179856115107914
4013400,198.0,15.590909090909092,2.0,0.7777777777777778,0.46464646464646464
4013500,232.0,12.077586206896552,1.0,0.853448275862069,0.35344827586206895
4013600,188.0,15.25531914893617,4.0,0.723404255319149,0.5904255319148937
4013700,151.0,12.033112582781458,2.0,0.847682119205298,0.4304635761589404
4013800,237.0,12.139240506329115,7.0,0.6582278481012658,0.39662447257383965
4014000,322.0,14.75776397515528,2.0,0.8012422360248447,0.4503105590062112
4014100,120.0,10.566666666666666,1.0,0.775,0.5166666666666667
4014201,261.0,12.153256704980842,3.0,0.8773946360153256,0.578544061302682
4014202,282.0,11.595744680851064,24.0,0.8226950354609929,0.37943262411347517
4014300,157.0,9.140127388535031,5.0,0.8598726114649682,0.3821656050955414
4014400,217.0,9.64516129032258,3.0,0.8709677419354839,0.5483870967741935
4014500,146.0,8.45890410958904,1.0,0.8082191780821918,0.3082191780821918
4014700,216.0,8.24074074074074,10.0,0.8796296296296297,0.5648148148148148
4014800,173.0,15.236994219653178,4.0,0.8497109826589595,0.4624277456647399
4014900,210.0,6.652380952380953,1.0,0.8142857142857143,0.6285714285714286
4015000,162.0,15.302469135802468,3.0,0.7160493827160493,0.5864197530864198
4015100,182.0,8.208791208791208,1.0,0.8516483516483516,0.6538461538461539
4015200,100.0,20.84,4.0,0.57,0.25
4015300,127.0,9.976377952755906,1.0,0.7952755905511811,0.4409448818897638
4015400,117.0,14.692307692307692,4.0,0.5811965811965812,0.5128205128205128
4015500,193.0,8.129533678756477,11.0,0.8860103626943006,0.7098445595854922
4015600,175.0,11.428571428571429,6.0,0.6914285714285714,0.6914285714285714
4015700,153.0,7.718954248366013,4.0,0.8496732026143791,0.5686274509803921
4015801,243.0,23.049382716049383,13.0,0.757201646090535,0.6255144032921811
4015802,226.0,13.389380530973451,5.0,0.6946902654867256,0.6150442477876106
4015900,247.0,9.821862348178138,5.0,0.8178137651821862,0.562753036437247
4016100,104.0,10.0,0.0,0.8942307692307693,0.49038461538461536
